	sid	participant_id	app_mode	app_type	app_level	processed_at	interaction_type	input_data	output_data
0	77ba1e16a8684dbc9523cbe42a309119	1dfgi2ATqZzJ	synthetic_voters_v14.csv	AWARENESS	live	1744912023255	chart_type_changed	{'appMode': 'synthetic_voters_v14.csv', 'appType': 'AWARENESS', 'appLevel': 'live', 'chartType': 'scatterplot', 'interactionType': 'chart_type_changed', 'interactionDuration': 0, 'interactionAt': 1744912023249, 'participantId': '1dfgi2ATqZzJ', 'data': {'chartChanged': 'scatterplot', 'x': None, 'y': None, 'eventX': None, 'eventY': None}}	
1	77ba1e16a8684dbc9523cbe42a309119	1dfgi2ATqZzJ	synthetic_voters_v14.csv	AWARENESS	live	1744912024715	axis_attribute_changed	{'appMode': 'synthetic_voters_v14.csv', 'appType': 'AWARENESS', 'appLevel': 'live', 'chartType': 'scatterplot', 'interactionType': 'axis_attribute_changed', 'interactionDuration': 0, 'interactionAt': 1744912024711, 'participantId': '1dfgi2ATqZzJ', 'data': {'axisChanged': 'x_axis', 'x': 'abortion_view', 'y': None, 'eventX': None, 'eventY': None}}	
2	77ba1e16a8684dbc9523cbe42a309119	1dfgi2ATqZzJ	synthetic_voters_v14.csv	AWARENESS	live	1744912026162	axis_attribute_changed	{'appMode': 'synthetic_voters_v14.csv', 'appType': 'AWARENESS', 'appLevel': 'live', 'chartType': 'scatterplot', 'interactionType': 'axis_attribute_changed', 'interactionDuration': 0, 'interactionAt': 1744912026160, 'participantId': '1dfgi2ATqZzJ', 'data': {'axisChanged': 'y_axis', 'x': 'abortion_view', 'y': 'gun_control_view', 'eventX': None, 'eventY': None}}	
3	77ba1e16a8684dbc9523cbe42a309119	1dfgi2ATqZzJ	synthetic_voters_v14.csv	AWARENESS	live	1744912028378	filter_added	{'appMode': 'synthetic_voters_v14.csv', 'appType': 'AWARENESS', 'appLevel': 'live', 'chartType': 'scatterplot', 'interactionType': 'filter_added', 'interactionDuration': 0, 'interactionAt': 1744912028376, 'participantId': '1dfgi2ATqZzJ', 'data': {'attribute': 'age', 'eventX': None, 'eventY': None}}	
4	77ba1e16a8684dbc9523cbe42a309119	1dfgi2ATqZzJ	synthetic_voters_v14.csv	AWARENESS	live	1744912029010	filter_added	{'appMode': 'synthetic_voters_v14.csv', 'appType': 'AWARENESS', 'appLevel': 'live', 'chartType': 'scatterplot', 'interactionType': 'filter_added', 'interactionDuration': 0, 'interactionAt': 1744912029008, 'participantId': '1dfgi2ATqZzJ', 'data': {'attribute': 'gender', 'eventX': None, 'eventY': None}}	
5	77ba1e16a8684dbc9523cbe42a309119	1dfgi2ATqZzJ	synthetic_voters_v14.csv	AWARENESS	live	1744912029673	filter_added	{'appMode': 'synthetic_voters_v14.csv', 'appType': 'AWARENESS', 'appLevel': 'live', 'chartType': 'scatterplot', 'interactionType': 'filter_added', 'interactionDuration': 0, 'interactionAt': 1744912029672, 'participantId': '1dfgi2ATqZzJ', 'data': {'attribute': 'race', 'eventX': None, 'eventY': None}}	
